epoch,train_loss,train_acc,val_loss,val_acc
1,2.126659497957338,0.20744444444444443,1.8089374363422395,0.3162
2,1.7636520351198586,0.3291777777777778,1.5531532049179078,0.4248
3,1.534048424864357,0.42933333333333334,1.312629723548889,0.4986
4,1.2899106893349777,0.5347555555555555,1.0439233422279357,0.6152
5,1.1270310306413607,0.5998444444444444,1.0691993147134782,0.6418
6,0.995333713225343,0.6487555555555555,0.8544797793030738,0.6956
7,0.8888021942905404,0.6877333333333333,0.6859965771436691,0.752
8,0.8179110203954306,0.7187555555555556,0.7374605221673847,0.7438
9,0.7731699415228583,0.7349777777777777,0.6934173263609409,0.7582
10,0.7293049382384528,0.7520666666666667,0.6886606939136982,0.7576
11,0.7022592601451006,0.7603111111111112,0.6722933478653431,0.774
12,0.6802503138103269,0.7677111111111111,0.5500238925218582,0.8012
13,0.6647443178702485,0.7742666666666667,0.5418621125631035,0.8048
14,0.647307666357268,0.7826444444444445,0.6190265990793705,0.7796
15,0.6316874266009439,0.7862,0.6204906508326531,0.7934
16,0.6170315286991271,0.7914888888888889,0.614255465194583,0.7842
17,0.6062000010331924,0.7940666666666667,0.5707861118018627,0.804
18,0.5992606563324278,0.7982444444444444,0.5029000049456954,0.8204
19,0.5880671805617484,0.8008222222222222,0.5223015081137419,0.8196
20,0.5787384731864388,0.8064666666666667,0.5504518263041973,0.7996
21,0.5685713969340379,0.8093111111111111,0.5407918307930231,0.8098
22,0.5662713988091458,0.8097111111111112,0.4862932346761227,0.8326
23,0.5662147464569319,0.8090666666666667,0.5343091748654842,0.8238
24,0.5480082574385133,0.8142666666666667,0.5725145093165338,0.8078
25,0.5523075607859276,0.8142,0.5468652937561274,0.8188
26,0.5437616224146702,0.8154666666666667,0.46747967107221483,0.842
27,0.5420643330805681,0.8185333333333333,0.4499476071447134,0.8446
28,0.5351430228488012,0.8204666666666667,0.4310929626226425,0.8512
29,0.5329064964740113,0.8220222222222222,0.5077144037000835,0.8252
30,0.5244380088353698,0.8240888888888889,0.4586376342922449,0.8438
31,0.5193245206028223,0.8246444444444444,0.46782323345541954,0.8416
32,0.5174968211318959,0.8262222222222222,0.4635243693366647,0.8424
33,0.5181694142520428,0.8240222222222222,0.49061353616416453,0.825
34,0.5128400391814384,0.8283333333333334,0.47329156743362544,0.838
35,0.5053202553906224,0.8308444444444445,0.4415789728052914,0.8464
36,0.5003433992070231,0.8308666666666666,0.410153100034222,0.8586
37,0.49776577162133023,0.8303333333333334,0.4126392394304276,0.8572
38,0.49065484428270295,0.8352,0.4361667111515999,0.8476
39,0.498466616157781,0.8312222222222222,0.40697046611458065,0.863
40,0.497258217073977,0.8326888888888889,0.508582879602909,0.8318
41,0.4904606784270568,0.8354444444444444,0.5138444058597088,0.8306
42,0.4864660139110955,0.8371333333333333,0.4287230256944895,0.8502
43,0.4830715260891752,0.8380666666666666,0.45340758189558983,0.8416
44,0.47855168572542345,0.8376444444444444,0.41359760172199456,0.855
45,0.4790791133418679,0.8392222222222222,0.4379369848407805,0.8494
46,0.4798465108668262,0.8384888888888888,0.45354903012048453,0.8428
47,0.47530740524896165,0.8396666666666667,0.4265651924535632,0.8516
48,0.46686468612064014,0.8437333333333333,0.4304977124556899,0.8548
49,0.4693538678640669,0.8433333333333334,0.5288216812070459,0.824
50,0.4681065131656148,0.8447555555555556,0.4176976806484163,0.855
51,0.4646361915563995,0.8431333333333333,0.5165332850068808,0.827
52,0.4659015178172426,0.8449555555555556,0.4491608630865812,0.849
53,0.4600398780947382,0.8452888888888889,0.4278550769202411,0.8502
54,0.4561600299044089,0.8467333333333333,0.42619318384677174,0.8538
55,0.4511611962860281,0.8474666666666667,0.3955605000257492,0.866
56,0.4482939633625475,0.8495555555555555,0.494493693113327,0.8324
57,0.4564584268849682,0.8472222222222222,0.37311416879529136,0.8714
58,0.44453108082102105,0.8502444444444445,0.3681120281340554,0.8634
59,0.4411062164740129,0.8516444444444444,0.46596287060528996,0.8422
