epoch,train_loss,train_acc,val_loss,val_acc
1,1.9546169672500004,0.26693333333333336,1.7128397166728973,0.358
2,1.5729909447783774,0.4169555555555556,1.3150437891483306,0.523
3,1.2845066751946101,0.5363333333333333,1.0940245032310485,0.5968
4,1.09626084278253,0.6078888888888889,1.0720958799123763,0.6146
5,0.9609686825424433,0.6596666666666666,0.8279681853950024,0.7004
6,0.8694871504875746,0.6958666666666666,0.759706474840641,0.7314
7,0.8014547191560268,0.7216,0.689183746650815,0.7546
8,0.756948915056207,0.7386,0.689672601595521,0.7538
9,0.7233798087320544,0.7506444444444444,0.6521081145852804,0.772
10,0.6938488918610595,0.7617111111111111,0.6032688543200493,0.7878
11,0.6772313139994036,0.7671111111111111,0.6017025284469127,0.7868
12,0.6512657291340557,0.7777111111111111,0.5304331233724952,0.8168
13,0.6436907621947202,0.7787777777777778,0.60285235196352,0.792
14,0.6311925984072414,0.7835777777777778,0.5628647055476904,0.8122
15,0.6195068901235407,0.7881777777777778,0.5769333351403475,0.7946
16,0.6130657493221489,0.7915333333333333,0.5382844658568502,0.805
17,0.5963221502236344,0.7952,0.531516133621335,0.816
18,0.5841170017692175,0.8017555555555556,0.4904950026422739,0.8254
19,0.5779038608412851,0.8039333333333334,0.5470794111490249,0.8116
20,0.5660559399561449,0.8068888888888889,0.5599852012470364,0.8048
21,0.5604942518879067,0.8091333333333334,0.5220664151012897,0.816
22,0.5614298648116264,0.8075555555555556,0.48609740771353244,0.8304
23,0.5477288379757241,0.8122,0.5005452133715153,0.8234
24,0.5427032251080329,0.8160666666666667,0.4899932973086834,0.8258
25,0.540431986478242,0.815,0.5604654803872109,0.807
26,0.5283758070489223,0.8198888888888889,0.4711417559534311,0.8352
27,0.5260973825881426,0.8226444444444444,0.49333704439923165,0.8332
28,0.5250911339270797,0.8222666666666667,0.48025847002863886,0.8302
29,0.5165639138695869,0.8241555555555555,0.43603283166885376,0.8458
30,0.5128348412161524,0.8234666666666667,0.48475107476115226,0.83
31,0.5069946546784856,0.8289111111111112,0.44785190881229936,0.8424
32,0.5057387305423617,0.8288444444444445,0.4367819416336715,0.848
33,0.500947820361365,0.8293555555555555,0.4940280824899673,0.827
34,0.49369400341741065,0.8328888888888889,0.54792405590415,0.8074
35,0.4962288129397414,0.8315111111111111,0.4020817422773689,0.8558
36,0.49716763638637285,0.8316,0.47598493145778775,0.8382
37,0.4903834698383104,0.8318444444444445,0.4677781991660595,0.835
38,0.4846221888437867,0.8362888888888889,0.5413413468748332,0.8114
39,0.4844800376925956,0.8348666666666666,0.41473472211509943,0.8528
40,0.4816572774540294,0.8356888888888889,0.45041214805096386,0.8444
41,0.47435402252118697,0.8404,0.531701483647339,0.8238
42,0.4745810867541216,0.8393333333333334,0.43739444194361565,0.8456
43,0.47117152564566245,0.8417777777777777,0.48877138728275893,0.8282
44,0.4673241602087563,0.8402444444444445,0.4007424257695675,0.8572
45,0.46828914687714795,0.8432444444444445,0.49975954052060845,0.8326
46,0.4650985710322857,0.8415333333333334,0.5038073897361756,0.8346
47,0.46366237476468086,0.8431333333333333,0.40730311553925275,0.8524
48,0.46023506950587034,0.8454666666666667,0.4226434525102377,0.8526
49,0.457978445020589,0.8447333333333333,0.4278961960109882,0.8578
50,0.45936255707320844,0.8457777777777777,0.44743574541062114,0.8454
51,0.45641709864139557,0.8463333333333334,0.4878495644778013,0.8366
52,0.45775154808705504,0.8438666666666667,0.3851253898814321,0.8602
53,0.4473565600558438,0.8486444444444444,0.40106943901628256,0.8572
54,0.44680600257759745,0.8476666666666667,0.41530066914856434,0.852
55,0.4448992405086756,0.8504,0.37521795108914374,0.8702
56,0.44347453604198317,0.8491333333333333,0.37091761247720567,0.8718
57,0.4375055053864013,0.8500888888888889,0.4016797851305455,0.8598
58,0.4387825100090016,0.8508888888888889,0.49806004464626313,0.833
59,0.43395260425115173,0.8531777777777778,0.4406166208907962,0.8556
60,0.4350729477168484,0.8537333333333333,0.39286523330956696,0.8666
61,0.43211171869188547,0.8538,0.414405882358551,0.849
62,0.43323659511621704,0.8536444444444444,0.44655700381845237,0.8402
63,0.4220757566561753,0.8560888888888889,0.4192562349140644,0.8578
64,0.4287352341396565,0.8542666666666666,0.4765438221395016,0.842
65,0.4232680198990486,0.8575333333333334,0.39602262480184436,0.8582
66,0.4158571889962662,0.8591333333333333,0.39464989975094794,0.8666
67,0.4247613950971175,0.8568444444444444,0.40728293363936247,0.8586
68,0.4170787309889089,0.8604222222222222,0.3698723394423723,0.8696
69,0.4169218353080479,0.8591777777777778,0.39091494949534533,0.859
70,0.4133213826624507,0.8597777777777778,0.3672290209680796,0.871
71,0.40905731611631135,0.8606,0.3703553218394518,0.8672
72,0.40810046734457667,0.8608888888888889,0.356934993294999,0.874
73,0.4087674475105649,0.8619777777777777,0.43470270447432996,0.8488
74,0.40066128431565384,0.8630888888888889,0.39415736463852225,0.863
75,0.3976708709431643,0.8638888888888889,0.3345555406529456,0.8794
76,0.40269915823062713,0.8653555555555555,0.4144545055925846,0.8522
77,0.3962120359594172,0.8652888888888889,0.33749147318303585,0.8812
78,0.39425252322954213,0.8675111111111111,0.39570048343157394,0.863
79,0.38720233873887494,0.8698,0.4057131159584969,0.8598
80,0.38942681667818263,0.8678,0.3846253295778297,0.8728
81,0.39142835864119907,0.8661777777777778,0.38038874776102605,0.8678
82,0.38671399775723164,0.8696222222222222,0.36308891493827106,0.8738
83,0.37988513483750547,0.8715555555555555,0.38342744261026385,0.8672
84,0.38661830978129397,0.8706666666666667,0.37414947170764207,0.872
85,0.3786457975987684,0.8712888888888889,0.44700155197642744,0.8538
86,0.3760846614498984,0.8715555555555555,0.363803300075233,0.8754
87,0.3760423739440739,0.8730444444444444,0.36388297132216396,0.8782
88,0.3697059866125611,0.8736888888888888,0.36390071916393935,0.8752
89,0.365196691529656,0.8770444444444444,0.3473655705340207,0.8812
90,0.367360345214944,0.8748444444444444,0.3703720128512941,0.8692
91,0.36477695765312423,0.8771333333333333,0.4487524370662868,0.8442
92,0.3651525882834738,0.8754666666666666,0.3537320175208151,0.8778
93,0.3625761435621164,0.8762222222222222,0.37563827596604826,0.868
94,0.35440733249891887,0.8801555555555556,0.35325946733355523,0.8784
95,0.3567713146436621,0.8785333333333334,0.3215506451204419,0.8884
96,0.34970249625092203,0.8808888888888889,0.3498791273450479,0.8822
97,0.352924938313663,0.8804222222222222,0.3720595294609666,0.8756
98,0.3486416731029749,0.8802444444444445,0.3164077530440409,0.8844
99,0.3444349632852457,0.8844888888888889,0.3285999532614369,0.8872
100,0.3414984901266342,0.8843333333333333,0.30725023355334996,0.896
101,0.33796653655272996,0.8852,0.30330740252975374,0.89
102,0.33584724679927935,0.8863333333333333,0.3312878005672246,0.8878
103,0.33397250559011643,0.8866444444444445,0.3262276135850698,0.89
104,0.33150881503454666,0.8886,0.316245545912534,0.8864
105,0.32868111882866785,0.8897333333333334,0.3169576540589333,0.8904
106,0.32411642042412,0.8906,0.36065312032587826,0.8746
107,0.3188569511032917,0.8914,0.3029108848422766,0.8908
108,0.3195570745844055,0.8917555555555555,0.36055555008351803,0.8792
109,0.3154730663888834,0.8927111111111111,0.31938061118125916,0.8924
110,0.3179765455848114,0.8918,0.2873992525972426,0.9002
111,0.3087445532649078,0.8938888888888888,0.3795361613854766,0.8694
112,0.311023754067719,0.8937111111111111,0.3295346828177571,0.8856
113,0.30692311748862267,0.8952888888888889,0.30284141898155215,0.8962
114,0.3009190906093202,0.8978,0.28865086508449167,0.8938
115,0.2966165974397551,0.8995333333333333,0.33106232834979893,0.8846
116,0.2990658184174787,0.8985777777777778,0.3091729605570436,0.8978
117,0.29373727103864605,0.9005111111111112,0.2920358911156654,0.9004
118,0.28344498468901624,0.9036222222222222,0.3224635829217732,0.8872
119,0.28868223062123766,0.9028888888888889,0.3113002062833402,0.8906
120,0.2805238729342818,0.9056666666666666,0.3059754396788776,0.8946
121,0.28253984184597025,0.9031555555555556,0.273381041722314,0.9072
122,0.27749423208561813,0.9063333333333333,0.3093328726943582,0.891
123,0.27532817038114776,0.9069777777777778,0.27665219276677816,0.9052
124,0.2681266397915103,0.9089555555555555,0.27398221562616526,0.906
125,0.2651903818107464,0.9100222222222222,0.3061688847490586,0.8926
126,0.2619337790899656,0.9113111111111111,0.2771651869639754,0.9054
127,0.25711870032616635,0.9137333333333333,0.28240119908005,0.9044
128,0.26067465329966083,0.9103777777777777,0.29599549802805997,0.8974
129,0.2529729782942344,0.9130888888888888,0.30165957715944386,0.8942
130,0.2554383613169193,0.9133555555555556,0.2961077062704135,0.8974
131,0.24887467740865593,0.9148,0.27055043140426277,0.9052
132,0.2406122098803859,0.9172,0.28933683978393676,0.9028
133,0.2395192000760951,0.9189111111111111,0.2615991770726396,0.908
134,0.23615869638425382,0.9194888888888889,0.3255175743252039,0.8904
135,0.23417628907852553,0.9209111111111111,0.25928395765367895,0.9114
136,0.2306030368940397,0.9223555555555556,0.2623850823380053,0.9146
137,0.22431665036657994,0.9240888888888888,0.26157621764577926,0.9094
138,0.22037691303359513,0.9242666666666667,0.25636255360150245,0.9182
139,0.217534393558956,0.9261777777777778,0.27282965399790554,0.9088
140,0.21562212811444292,0.9272,0.3050484127365053,0.9016
141,0.21121340367773717,0.9290666666666667,0.26474448667140676,0.9096
142,0.2085740178273144,0.9296666666666666,0.25128817175573204,0.9144
143,0.20521458138881082,0.9297111111111112,0.2886696459725499,0.9024
144,0.19511969340965152,0.9343555555555556,0.3015809589996934,0.9052
145,0.1899562227031724,0.9344,0.23673534742556512,0.9226
146,0.1921219635564326,0.9338888888888889,0.26772212772630155,0.911
147,0.1920398240485652,0.9341111111111111,0.2551566161215305,0.9148
148,0.1858243060890924,0.9364888888888889,0.27316997505258767,0.9108
149,0.183206722732972,0.9368888888888889,0.2527896760031581,0.9162
150,0.17477850793776187,0.9404666666666667,0.23819764475338162,0.9178
151,0.17291363038715313,0.9414666666666667,0.23981883358501363,0.9206
152,0.16657826823013072,0.9447555555555556,0.2306782224914059,0.921
153,0.16149380777708508,0.9447555555555556,0.23833932857960463,0.924
154,0.15894081931434234,0.9463555555555555,0.24418439793516883,0.9208
155,0.15677101657175543,0.9467777777777778,0.2203213503176812,0.9266
156,0.1490538604240018,0.9497555555555556,0.22155754382401938,0.9272
157,0.1462924874874509,0.9512888888888889,0.2250404906080803,0.927
158,0.14229462112681093,0.9520222222222222,0.2106698283692822,0.9334
159,0.137393548714251,0.9528666666666666,0.21761981760791968,0.9294
160,0.1321234585907818,0.9547777777777777,0.2124715614365414,0.9322
161,0.1312151475576684,0.9564888888888889,0.21762469434179366,0.9346
162,0.12678720874034546,0.9581555555555555,0.21326542189344763,0.932
163,0.12399051515173844,0.9573555555555555,0.21817322583810891,0.9328
164,0.12031403278127652,0.9600222222222222,0.22896235202788376,0.9264
165,0.11598163656890392,0.9604888888888888,0.22400498531060292,0.9278
166,0.11091638065408915,0.9624,0.21096446365409066,0.933
167,0.1053762956765819,0.9653777777777778,0.21360290837474166,0.934
168,0.10416881991973655,0.9646444444444444,0.220167734939605,0.9336
169,0.09947107767220587,0.9666222222222223,0.21176056591211817,0.936
170,0.09259779531699182,0.9694,0.20441076979332137,0.9348
171,0.08762669452169741,0.9721333333333333,0.21915951038245113,0.9352
172,0.0838787455259907,0.9730222222222222,0.20542800778930542,0.9388
173,0.08564099503300068,0.9724444444444444,0.20314918642980045,0.937
174,0.07696238524724984,0.9746444444444444,0.2074680116653326,0.9352
175,0.07553310716651719,0.9768222222222223,0.20647971910148044,0.9382
176,0.07183188963046466,0.9768888888888889,0.20482894909437163,0.9386
177,0.0669590392605063,0.9792222222222222,0.2022771928634029,0.9374
178,0.06944588559616188,0.9774,0.1998752663428604,0.941
179,0.0643398285266647,0.9800222222222222,0.20036475867964326,0.94
180,0.06143192026965236,0.9809555555555556,0.1979623255931074,0.9434
181,0.057701112173328344,0.9823555555555555,0.2042621500324458,0.939
182,0.056933588634075764,0.9826,0.19220021019427805,0.9424
183,0.054039008007913995,0.9836,0.19145490916998825,0.942
