epoch,train_loss,train_acc,val_loss,val_acc
125,0.253396305763586,0.9146666666666666,0.23594893431290984,0.9224
126,0.24552719210359183,0.9179777777777778,0.2425743088359013,0.9154
127,0.2446283507795835,0.9180888888888888,0.2643841896671802,0.9106
128,0.2376705575734377,0.9210222222222222,0.22410839800722898,0.9224
129,0.23614556357179853,0.9217111111111111,0.2314222228131257,0.918
130,0.22665446264330635,0.9234444444444444,0.23727799677290023,0.9154
131,0.22846560861746018,0.9225555555555556,0.2076003215945093,0.928
132,0.22594858693297615,0.9236666666666666,0.26334927898133176,0.9096
133,0.21558186073194852,0.9267111111111112,0.22688207319006323,0.9198
134,0.2106689973310991,0.9298444444444445,0.226589633570984,0.9238
135,0.20432907313277776,0.9326666666666666,0.24830911704921163,0.9194
136,0.21173650470816277,0.9291111111111111,0.20625050916569307,0.9274
137,0.19633003169755367,0.9338222222222222,0.20279236596252304,0.9356
138,0.19513274280523712,0.9344444444444444,0.2327039071591571,0.9238
139,0.1953729607630521,0.9346222222222222,0.21762791516666766,0.9286
140,0.18905198623807254,0.9371555555555555,0.2153445171075873,0.9244
141,0.18649936179545792,0.9377333333333333,0.22083517371793276,0.9248
142,0.17981248878111894,0.9394666666666667,0.21544814500957726,0.9284
143,0.18099213179878212,0.9405555555555556,0.21800461629463824,0.9278
144,0.1685683366694403,0.9438222222222222,0.20799302743398584,0.9264
145,0.17542845097539778,0.9421777777777778,0.222539354627952,0.9284
146,0.16509838672143154,0.9452,0.2274096232416923,0.9258
147,0.15463793080892752,0.9482888888888888,0.20200778722937685,0.9342
148,0.15519320930946956,0.9482666666666667,0.18679380703251808,0.9396
149,0.14778985738203945,0.9518222222222222,0.19992509188305121,0.9364
150,0.14600630971306766,0.9510666666666666,0.20135112323696375,0.9372
151,0.1382048821542412,0.9530222222222222,0.18042680530052166,0.9398
152,0.13596897305582056,0.9543555555555555,0.19492455886138488,0.9378
153,0.13238895405083895,0.9568,0.18773503832926508,0.9372
154,0.12987320951651782,0.9576666666666667,0.19779400900297334,0.9364
155,0.12195683083369989,0.9597555555555556,0.2147079299611505,0.9354
156,0.12357429855249145,0.9586222222222223,0.21216195744673313,0.9356
157,0.11515948752110655,0.9629111111111112,0.19356158062946632,0.9398
158,0.11073168196757747,0.9634888888888888,0.19043396370252594,0.9406
159,0.10579689445016398,0.9656,0.20328430916270007,0.938
160,0.09788629137487574,0.9693777777777778,0.2031860080365732,0.9404
161,0.09875633305108006,0.9679111111111112,0.18259401477844223,0.9424
162,0.09285783272405917,0.97,0.19587782408925705,0.9402
163,0.08557902134171771,0.9724444444444444,0.18633622134075267,0.9436
164,0.08456855222836814,0.9728888888888889,0.19314762601134133,0.9426
165,0.07775971971304071,0.9755555555555555,0.18589300908497536,0.9458
166,0.07049349162050268,0.9778666666666667,0.20089151312640752,0.9416
167,0.06685133930295706,0.9784888888888889,0.19139850416286208,0.9454
168,0.0682034021619157,0.9782666666666666,0.17439271913954144,0.9486
169,0.05987491128987379,0.9818,0.19193340074589288,0.9452
170,0.05725351834288714,0.9816888888888889,0.17858652721115503,0.9492
171,0.05616455537859689,0.9832222222222222,0.1830434603883077,0.9486
172,0.05174705845473165,0.9843777777777778,0.18498739477454365,0.9472
173,0.04720222113378854,0.9862444444444445,0.17660040653299802,0.949
174,0.04373020045088858,0.9877333333333334,0.18311318862870393,0.9484
175,0.042294852655190465,0.9868888888888889,0.1681182695501775,0.9522
176,0.03995439464448613,0.9882888888888889,0.17592925082281,0.9488
177,0.037865569935423664,0.9888,0.17674826957736514,0.9502
178,0.034062453590608624,0.9904222222222222,0.17700977120109657,0.952
179,0.03280127433853605,0.9904666666666667,0.17777837345729494,0.9534
180,0.03195445275526832,0.9910666666666667,0.17983442486533932,0.9524
181,0.029981544253215277,0.9918888888888889,0.17660611093733677,0.9528
182,0.027570783624303822,0.9923555555555555,0.1788957841062256,0.9504
183,0.026767400381107687,0.9924222222222222,0.17801592839477962,0.953
184,0.026673792173493315,0.9928,0.1750704610410594,0.9516
185,0.02389120076523713,0.9938444444444444,0.17018343515960624,0.9538
186,0.022932100802294866,0.9936888888888888,0.17267247436375327,0.9532
187,0.02396263164370215,0.9936222222222222,0.17560739441546502,0.9528
188,0.022208237476165363,0.9940888888888889,0.17317773547665638,0.9536
189,0.020254545731983275,0.9950222222222223,0.1726110323168541,0.9548
190,0.02156566923473623,0.9943333333333333,0.17204915422817066,0.9544
191,0.02059862132525516,0.9947111111111111,0.17069650408902817,0.9552
192,0.02020778424445201,0.9946888888888888,0.17129506663400207,0.9558
193,0.018976460489449728,0.9954888888888889,0.172721959358023,0.9548
194,0.01866575734443772,0.9953333333333333,0.17236223210238677,0.9554
195,0.018028753947212615,0.9960444444444444,0.16989561979594328,0.9554
196,0.018725592547112188,0.9955777777777778,0.170374025481442,0.9552
197,0.01846226316344903,0.9950222222222223,0.16987775851675907,0.9554
198,0.019999244735861958,0.9952444444444445,0.17018310165340153,0.9546
199,0.018226972026406493,0.9953333333333333,0.1704491943906305,0.956
200,0.018849466926026667,0.9950222222222223,0.17135325948474928,0.9548
